time,well,OD600,date,label,strain,vector,media
4,D4,1.022,04182026,Parent,Parent,None,TSB
4,D5,1.02,04182026,Parent_EV,Parent,EV,TSB
4,D6,0.978,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
4,D7,0.998,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
4,D8,0.914,04182026,Parent_alr1,Parent,alr1,TSB
4,D9,1,04182026,dat::Tn,dat::Tn,None,TSB
4,D10,0.933,04182026,dat::Tn_EV,dat::Tn,EV,TSB
4,D11,0.927,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
4,D12,0.804,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
4,E1,0.13,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
4,E2,0.127,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
4,E3,0.984,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
4,E4,0.9,04182026,Δalr1,Δalr1,None,TSB
4,E5,0.942,04182026,Δalr1_EV,Δalr1,EV,TSB
4,E6,0.985,04182026,Δalr1_alr1,Δalr1,alr1,TSB
4,F1,0.132,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
4,F2,0.135,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
4,F3,1.026,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
4,F4,0.904,04182026,Δalr1,Δalr1,None,TSB
4,F5,0.99,04182026,Δalr1_EV,Δalr1,EV,TSB
4,F6,0.935,04182026,Δalr1_alr1,Δalr1,alr1,TSB
4,G1,0.087,04182026,NB,NB,None,CDM19 - ala
4,G2,0.131,04182026,Parent,Parent,None,CDM19 - ala
4,G3,0.137,04182026,Parent_EV,Parent,EV,CDM19 - ala
4,G4,0.137,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
4,G5,0.183,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
4,G6,0.139,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
4,G7,0.126,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
4,G8,0.124,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
4,G9,0.118,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
4,G10,0.157,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
4,G11,0.122,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
4,G12,0.131,04182026,Δalr1,Δalr1,None,CDM19 - ala
4,H1,0.087,04182026,NB,NB,None,CDM19 - ala
4,H2,0.136,04182026,Parent,Parent,None,CDM19 - ala
4,H3,0.14,04182026,Parent_EV,Parent,EV,CDM19 - ala
4,H4,0.14,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
4,H5,0.211,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
4,H6,0.158,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
4,H7,0.128,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
4,H8,0.121,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
4,H9,0.119,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
4,H10,0.144,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
4,H11,0.121,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
4,H12,0.13,04182026,Δalr1,Δalr1,None,CDM19 - ala
5,A1,0.092,04182026,NB,NB,None,CDM20
5,A2,0.384,04182026,Parent,Parent,None,CDM20
5,A3,0.343,04182026,Parent_EV,Parent,EV,CDM20
5,A4,0.345,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
5,A5,0.362,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
5,A6,0.331,04182026,Parent_alr1,Parent,alr1,CDM20
5,A7,0.359,04182026,dat::Tn,dat::Tn,None,CDM20
5,A8,0.343,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
5,A9,0.33,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
5,A10,0.332,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
5,A11,0.307,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
5,A12,0.311,04182026,Δalr1,Δalr1,None,CDM20
5,B1,0.087,04182026,NB,NB,None,CDM20
5,B2,0.347,04182026,Parent,Parent,None,CDM20
5,B3,0.361,04182026,Parent_EV,Parent,EV,CDM20
5,B4,0.361,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
5,B5,0.365,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
5,B6,0.347,04182026,Parent_alr1,Parent,alr1,CDM20
5,B7,0.391,04182026,dat::Tn,dat::Tn,None,CDM20
5,B8,0.342,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
5,B9,0.323,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
5,B10,0.354,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
5,B11,0.328,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
5,B12,0.293,04182026,Δalr1,Δalr1,None,CDM20
5,C1,0.451,04182026,Δalr1_EV,Δalr1,EV,CDM20
5,C2,0.488,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
5,C3,0.092,04182026,NB,NB,None,TSB
5,C4,1.162,04182026,Parent,Parent,None,TSB
5,C5,1.155,04182026,Parent_EV,Parent,EV,TSB
5,C6,1.095,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
5,C7,1.143,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
5,C8,1.038,04182026,Parent_alr1,Parent,alr1,TSB
5,C9,1.083,04182026,dat::Tn,dat::Tn,None,TSB
5,C10,1.049,04182026,dat::Tn_EV,dat::Tn,EV,TSB
5,C11,1.039,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
5,C12,0.927,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
5,D1,0.413,04182026,Δalr1_EV,Δalr1,EV,CDM20
5,D2,0.445,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
5,D3,0.092,04182026,NB,NB,None,TSB
5,D4,1.225,04182026,Parent,Parent,None,TSB
5,D5,1.251,04182026,Parent_EV,Parent,EV,TSB
5,D6,1.21,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
5,D7,1.209,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
5,D8,1.139,04182026,Parent_alr1,Parent,alr1,TSB
5,D9,1.179,04182026,dat::Tn,dat::Tn,None,TSB
5,D10,1.1,04182026,dat::Tn_EV,dat::Tn,EV,TSB
5,D11,1.109,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
5,D12,0.969,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
5,E1,0.137,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
5,E2,0.139,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
5,E3,1.171,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
5,E4,1.016,04182026,Δalr1,Δalr1,None,TSB
5,E5,1.069,04182026,Δalr1_EV,Δalr1,EV,TSB
5,E6,1.185,04182026,Δalr1_alr1,Δalr1,alr1,TSB
5,F1,0.137,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
5,F2,0.146,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
5,F3,1.215,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
5,F4,1.032,04182026,Δalr1,Δalr1,None,TSB
5,F5,1.104,04182026,Δalr1_EV,Δalr1,EV,TSB
5,F6,1.083,04182026,Δalr1_alr1,Δalr1,alr1,TSB
5,G1,0.087,04182026,NB,NB,None,CDM19 - ala
5,G2,0.148,04182026,Parent,Parent,None,CDM19 - ala
5,G3,0.157,04182026,Parent_EV,Parent,EV,CDM19 - ala
5,G4,0.158,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
5,G5,0.298,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
5,G6,0.161,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
5,G7,0.131,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
5,G8,0.127,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
5,G9,0.12,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
5,G10,0.234,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
5,G11,0.123,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
5,G12,0.133,04182026,Δalr1,Δalr1,None,CDM19 - ala
5,H1,0.087,04182026,NB,NB,None,CDM19 - ala
5,H2,0.156,04182026,Parent,Parent,None,CDM19 - ala
5,H3,0.162,04182026,Parent_EV,Parent,EV,CDM19 - ala
5,H4,0.163,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
5,H5,0.303,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
5,H6,0.167,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
5,H7,0.136,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
5,H8,0.124,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
5,H9,0.121,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
5,H10,0.176,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
5,H11,0.125,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
5,H12,0.134,04182026,Δalr1,Δalr1,None,CDM19 - ala
6,A1,0.089,04182026,NB,NB,None,CDM20
6,A2,0.58,04182026,Parent,Parent,None,CDM20
6,A3,0.535,04182026,Parent_EV,Parent,EV,CDM20
6,A4,0.534,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
6,A5,0.552,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
6,A6,0.512,04182026,Parent_alr1,Parent,alr1,CDM20
6,A7,0.56,04182026,dat::Tn,dat::Tn,None,CDM20
6,A8,0.512,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
6,A9,0.475,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
6,A10,0.429,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
6,A11,0.456,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
6,A12,0.405,04182026,Δalr1,Δalr1,None,CDM20
6,B1,0.087,04182026,NB,NB,None,CDM20
6,B2,0.534,04182026,Parent,Parent,None,CDM20
6,B3,0.565,04182026,Parent_EV,Parent,EV,CDM20
6,B4,0.576,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
6,B5,0.579,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
6,B6,0.525,04182026,Parent_alr1,Parent,alr1,CDM20
6,B7,0.59,04182026,dat::Tn,dat::Tn,None,CDM20
6,B8,0.499,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
6,B9,0.479,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
6,B10,0.481,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
6,B11,0.489,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
6,B12,0.404,04182026,Δalr1,Δalr1,None,CDM20
6,C1,0.67,04182026,Δalr1_EV,Δalr1,EV,CDM20
6,C2,0.717,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
6,C3,0.092,04182026,NB,NB,None,TSB
6,C4,1.286,04182026,Parent,Parent,None,TSB
6,C5,1.274,04182026,Parent_EV,Parent,EV,TSB
6,C6,1.243,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
6,C7,1.268,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
6,C8,1.205,04182026,Parent_alr1,Parent,alr1,TSB
6,C9,1.144,04182026,dat::Tn,dat::Tn,None,TSB
6,C10,1.12,04182026,dat::Tn_EV,dat::Tn,EV,TSB
6,C11,1.121,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
6,C12,1.011,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
6,D1,0.637,04182026,Δalr1_EV,Δalr1,EV,CDM20
6,D2,0.659,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
6,D3,0.092,04182026,NB,NB,None,TSB
6,D4,1.304,04182026,Parent,Parent,None,TSB
6,D5,1.321,04182026,Parent_EV,Parent,EV,TSB
6,D6,1.307,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
6,D7,1.29,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
6,D8,1.282,04182026,Parent_alr1,Parent,alr1,TSB
6,D9,1.263,04182026,dat::Tn,dat::Tn,None,TSB
6,D10,1.177,04182026,dat::Tn_EV,dat::Tn,EV,TSB
6,D11,1.193,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
6,D12,1.073,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
6,E1,0.144,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
6,E2,0.155,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
6,E3,1.228,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
6,E4,1.085,04182026,Δalr1,Δalr1,None,TSB
6,E5,1.104,04182026,Δalr1_EV,Δalr1,EV,TSB
6,E6,1.273,04182026,Δalr1_alr1,Δalr1,alr1,TSB
6,F1,0.145,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
6,F2,0.162,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
6,F3,1.284,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
6,F4,1.101,04182026,Δalr1,Δalr1,None,TSB
6,F5,1.156,04182026,Δalr1_EV,Δalr1,EV,TSB
6,F6,1.225,04182026,Δalr1_alr1,Δalr1,alr1,TSB
6,G1,0.087,04182026,NB,NB,None,CDM19 - ala
6,G2,0.18,04182026,Parent,Parent,None,CDM19 - ala
6,G3,0.192,04182026,Parent_EV,Parent,EV,CDM19 - ala
6,G4,0.195,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
6,G5,0.464,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
6,G6,0.195,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
6,G7,0.134,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
6,G8,0.129,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
6,G9,0.122,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
6,G10,0.369,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
6,G11,0.124,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
6,G12,0.137,04182026,Δalr1,Δalr1,None,CDM19 - ala
6,H1,0.087,04182026,NB,NB,None,CDM19 - ala
6,H2,0.191,04182026,Parent,Parent,None,CDM19 - ala
6,H3,0.198,04182026,Parent_EV,Parent,EV,CDM19 - ala
6,H4,0.2,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
6,H5,0.468,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
6,H6,0.205,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
6,H7,0.141,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
6,H8,0.126,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
6,H9,0.122,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
6,H10,0.293,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
6,H11,0.125,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
6,H12,0.137,04182026,Δalr1,Δalr1,None,CDM19 - ala
7,A1,0.09,04182026,NB,NB,None,CDM20
7,A2,0.789,04182026,Parent,Parent,None,CDM20
7,A3,0.729,04182026,Parent_EV,Parent,EV,CDM20
7,A4,0.736,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
7,A5,0.762,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
7,A6,0.701,04182026,Parent_alr1,Parent,alr1,CDM20
7,A7,0.748,04182026,dat::Tn,dat::Tn,None,CDM20
7,A8,0.706,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
7,A9,0.682,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
7,A10,0.614,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
7,A11,0.655,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
7,A12,0.55,04182026,Δalr1,Δalr1,None,CDM20
7,B1,0.087,04182026,NB,NB,None,CDM20
7,B2,0.742,04182026,Parent,Parent,None,CDM20
7,B3,0.776,04182026,Parent_EV,Parent,EV,CDM20
7,B4,0.789,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
7,B5,0.803,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
7,B6,0.737,04182026,Parent_alr1,Parent,alr1,CDM20
7,B7,0.794,04182026,dat::Tn,dat::Tn,None,CDM20
7,B8,0.692,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
7,B9,0.693,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
7,B10,0.703,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
7,B11,0.726,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
7,B12,0.624,04182026,Δalr1,Δalr1,None,CDM20
7,C1,0.861,04182026,Δalr1_EV,Δalr1,EV,CDM20
7,C2,0.927,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
7,C3,0.092,04182026,NB,NB,None,TSB
7,C4,1.302,04182026,Parent,Parent,None,TSB
7,C5,1.291,04182026,Parent_EV,Parent,EV,TSB
7,C6,1.274,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
7,C7,1.294,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
7,C8,1.249,04182026,Parent_alr1,Parent,alr1,TSB
7,C9,1.183,04182026,dat::Tn,dat::Tn,None,TSB
7,C10,1.169,04182026,dat::Tn_EV,dat::Tn,EV,TSB
7,C11,1.168,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
7,C12,1.076,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
7,D1,0.819,04182026,Δalr1_EV,Δalr1,EV,CDM20
7,D2,0.899,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
7,D3,0.092,04182026,NB,NB,None,TSB
7,D4,1.296,04182026,Parent,Parent,None,TSB
7,D5,1.33,04182026,Parent_EV,Parent,EV,TSB
7,D6,1.32,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
7,D7,1.314,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
7,D8,1.306,04182026,Parent_alr1,Parent,alr1,TSB
7,D9,1.299,04182026,dat::Tn,dat::Tn,None,TSB
7,D10,1.216,04182026,dat::Tn_EV,dat::Tn,EV,TSB
7,D11,1.245,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
7,D12,1.115,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
7,E1,0.152,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
7,E2,0.184,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
7,E3,1.263,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
7,E4,1.104,04182026,Δalr1,Δalr1,None,TSB
7,E5,1.142,04182026,Δalr1_EV,Δalr1,EV,TSB
7,E6,1.271,04182026,Δalr1_alr1,Δalr1,alr1,TSB
7,F1,0.156,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
7,F2,0.192,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
7,F3,1.292,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
7,F4,1.113,04182026,Δalr1,Δalr1,None,TSB
7,F5,1.155,04182026,Δalr1_EV,Δalr1,EV,TSB
7,F6,1.23,04182026,Δalr1_alr1,Δalr1,alr1,TSB
7,G1,0.087,04182026,NB,NB,None,CDM19 - ala
7,G2,0.219,04182026,Parent,Parent,None,CDM19 - ala
7,G3,0.24,04182026,Parent_EV,Parent,EV,CDM19 - ala
7,G4,0.246,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
7,G5,0.672,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
7,G6,0.242,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
7,G7,0.138,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
7,G8,0.13,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
7,G9,0.122,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
7,G10,0.524,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
7,G11,0.124,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
7,G12,0.14,04182026,Δalr1,Δalr1,None,CDM19 - ala
7,H1,0.087,04182026,NB,NB,None,CDM19 - ala
7,H2,0.233,04182026,Parent,Parent,None,CDM19 - ala
7,H3,0.245,04182026,Parent_EV,Parent,EV,CDM19 - ala
7,H4,0.251,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
7,H5,0.676,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
7,H6,0.249,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
7,H7,0.145,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
7,H8,0.128,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
7,H9,0.123,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
7,H10,0.432,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
7,H11,0.125,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
7,H12,0.141,04182026,Δalr1,Δalr1,None,CDM19 - ala
8,A1,0.091,04182026,NB,NB,None,CDM20
8,A2,0.9,04182026,Parent,Parent,None,CDM20
8,A3,0.833,04182026,Parent_EV,Parent,EV,CDM20
8,A4,0.829,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
8,A5,0.848,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
8,A6,0.757,04182026,Parent_alr1,Parent,alr1,CDM20
8,A7,0.866,04182026,dat::Tn,dat::Tn,None,CDM20
8,A8,0.84,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
8,A9,0.87,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
8,A10,0.808,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
8,A11,0.781,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
8,A12,0.577,04182026,Δalr1,Δalr1,None,CDM20
8,B1,0.087,04182026,NB,NB,None,CDM20
8,B2,0.786,04182026,Parent,Parent,None,CDM20
8,B3,0.876,04182026,Parent_EV,Parent,EV,CDM20
8,B4,0.887,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM20
8,B5,0.897,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM20
8,B6,0.85,04182026,Parent_alr1,Parent,alr1,CDM20
8,B7,0.884,04182026,dat::Tn,dat::Tn,None,CDM20
8,B8,0.84,04182026,dat::Tn_EV,dat::Tn,EV,CDM20
8,B9,0.867,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM20
8,B10,0.867,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM20
8,B11,0.917,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM20
8,B12,0.794,04182026,Δalr1,Δalr1,None,CDM20
8,C1,0.952,04182026,Δalr1_EV,Δalr1,EV,CDM20
8,C2,1.037,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
8,C3,0.092,04182026,NB,NB,None,TSB
8,C4,1.285,04182026,Parent,Parent,None,TSB
8,C5,1.283,04182026,Parent_EV,Parent,EV,TSB
8,C6,1.264,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
8,C7,1.266,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
8,C8,1.247,04182026,Parent_alr1,Parent,alr1,TSB
8,C9,1.2,04182026,dat::Tn,dat::Tn,None,TSB
8,C10,1.176,04182026,dat::Tn_EV,dat::Tn,EV,TSB
8,C11,1.174,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
8,C12,1.095,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
8,D1,0.887,04182026,Δalr1_EV,Δalr1,EV,CDM20
8,D2,1.023,04182026,Δalr1_alr1,Δalr1,alr1,CDM20
8,D3,0.092,04182026,NB,NB,None,TSB
8,D4,1.279,04182026,Parent,Parent,None,TSB
8,D5,1.316,04182026,Parent_EV,Parent,EV,TSB
8,D6,1.306,04182026,Parent_Pdat dat,Parent,Pdat dat,TSB
8,D7,1.304,04182026,Parent_PpepV dat,Parent,PpepV dat,TSB
8,D8,1.288,04182026,Parent_alr1,Parent,alr1,TSB
8,D9,1.314,04182026,dat::Tn,dat::Tn,None,TSB
8,D10,1.233,04182026,dat::Tn_EV,dat::Tn,EV,TSB
8,D11,1.26,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,TSB
8,D12,1.13,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,TSB
8,E1,0.163,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
8,E2,0.213,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
8,E3,1.265,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
8,E4,1.107,04182026,Δalr1,Δalr1,None,TSB
8,E5,1.149,04182026,Δalr1_EV,Δalr1,EV,TSB
8,E6,1.254,04182026,Δalr1_alr1,Δalr1,alr1,TSB
8,F1,0.17,04182026,Δalr1_EV,Δalr1,EV,CDM19 - ala
8,F2,0.219,04182026,Δalr1_alr1,Δalr1,alr1,CDM19 - ala
8,F3,1.288,04182026,dat::Tn_alr1,dat::Tn,alr1,TSB
8,F4,1.108,04182026,Δalr1,Δalr1,None,TSB
8,F5,1.138,04182026,Δalr1_EV,Δalr1,EV,TSB
8,F6,1.229,04182026,Δalr1_alr1,Δalr1,alr1,TSB
8,G1,0.087,04182026,NB,NB,None,CDM19 - ala
8,G2,0.267,04182026,Parent,Parent,None,CDM19 - ala
8,G3,0.292,04182026,Parent_EV,Parent,EV,CDM19 - ala
8,G4,0.304,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
8,G5,0.818,04182026,Parent_PpepV dat,Parent,PpepV dat,CDM19 - ala
8,G6,0.292,04182026,Parent_alr1,Parent,alr1,CDM19 - ala
8,G7,0.146,04182026,dat::Tn,dat::Tn,None,CDM19 - ala
8,G8,0.136,04182026,dat::Tn_EV,dat::Tn,EV,CDM19 - ala
8,G9,0.126,04182026,dat::Tn_Pdat dat,dat::Tn,Pdat dat,CDM19 - ala
8,G10,0.63,04182026,dat::Tn_PpepV dat,dat::Tn,PpepV dat,CDM19 - ala
8,G11,0.128,04182026,dat::Tn_alr1,dat::Tn,alr1,CDM19 - ala
8,G12,0.147,04182026,Δalr1,Δalr1,None,CDM19 - ala
8,H1,0.087,04182026,NB,NB,None,CDM19 - ala
8,H2,0.278,04182026,Parent,Parent,None,CDM19 - ala
8,H3,0.294,04182026,Parent_EV,Parent,EV,CDM19 - ala
8,H4,0.305,04182026,Parent_Pdat dat,Parent,Pdat dat,CDM19 - ala
